"location","source","target"
"msg_35","[color(yellow)]イゴール[color(white)]
悪魔は、貴方達と同じで「喜び」や「怒り」など
様々な感情を持っておりまして…
話しかけることでコンタクトを取る事が出来ます。
[wait][clear][color(yellow)]イゴール[color(white)]
悪魔達は気持ちを「言葉」「音」「動作」
それから「光」で表現いたしまして、視覚で判断出来る
感情の光は次のようになっております。
[wait][clear][color(yellow)]イゴール[color(white)]
まず初めに「喜び」は「緑の光」で表されます。
この感情が最大になりますと
悪魔と「契約」をする事が出来ますぞ。
[wait][clear][color(yellow)]イゴール[color(white)]
悪魔と「契約」を行いますと、
貴方に様々なメリットがございます。
[wait][clear][color(yellow)]イゴール[color(white)]
それは、悪魔から「珍しいタロットカード」を頂いたり
「面白い話」を聞かせて頂けます。
[wait][clear][color(yellow)]イゴール[color(white)]
ですが、それらは契約中とはいえ、
ただでは頂く事は出来ません。
ほしい時は、再度コンタクトをお取り下さい。
[wait][clear][color(yellow)]イゴール[color(white)]
次に「怒り」は「赤い光」で表されます。
この感情が最大になりますと
すぐに悪魔との会話は打ち切られてしまいます。
[wait][clear][color(yellow)]イゴール[color(white)]
こうなりますと悪魔はもう聞く耳を持ちません。
ヘタをすると、攻撃されてしまいます。
[wait][clear][color(yellow)]イゴール[color(white)]
それは「契約」を行っている悪魔でも同じでして、
良い事はありません…
怒らせない様に気をつけた方がいいですな。
[wait][clear][color(yellow)]イゴール[color(white)]
次に「恐怖」は「青い光」で表されます。
この感情が最大になりますと
悪魔は怯えて逃げ出してしまいます。
[wait][clear][color(yellow)]イゴール[color(white)]
最後に「興味」は「黄色い光」で表されます。
この感情を最大に高める事はとても意味がありますぞ。
[wait][clear][color(yellow)]イゴール[color(white)]
私の召喚で必要な媒体であるタロットカードを
頂ける場合があるのです。
[wait][clear][color(yellow)]イゴール[color(white)]
強力なペルソナを召喚される場合、
数多くのタロットカードが必要となりますので
悪魔と頻繁にコンタクトを行い集めると良いでしょう…
[wait][clear][color(yellow)]イゴール[color(white)]
それから…「喜び」「怒り」「恐怖」の３つは
「興味」が同時に上がる事がございます。
[wait][clear][color(yellow)]イゴール[color(white)]
たとえば…「喜び」と「興味」が同時に最大になった場合
「契約」を行う事は出来ません。
[wait][clear][color(yellow)]イゴール[color(white)]
「怒り」と「恐怖」も「興味」と同時に最大になった時、
普段とは異なる結果になります。
[wait][clear][color(yellow)]イゴール[color(white)]
これら４つの感情は、普通３段階で最大になります。
私からのアドバイスとしては、普段はなるべく１つの
感情を上げる事をお奨めいたします。
[wait][clear][color(yellow)]イゴール[color(white)]
基本的な事はこれくらいですな。
この他にも、貴方達に対して悪魔が質問してきたり
遭遇直後に話しかけてきたりする場合もございます。
[wait][clear][color(yellow)]イゴール[color(white)]
まぁそれらは、数多くコンタクトをすれば
わかってくるでしょうな…
[wait][clear][end]",""
"msg_36","[color(yellow)]イゴール[color(white)]
それでは、悪魔の「個性」について説明しますかな…
[wait][clear][color(yellow)]イゴール[color(white)]
人間でもそうですが、悪魔にもいろいろな者が
おりまして…
[wait][clear][color(yellow)]イゴール[color(white)]
賢い者、短気な者、弱気な者…
それぞれ好き嫌いがございます。
[wait][clear][color(yellow)]イゴール[color(white)]
貴方達は、それらを見抜いて
悪魔とコンタクトを行うのです。
[wait][clear][color(yellow)]イゴール[color(white)]
悪魔の「個性」は全部で８種類に分類されます。
賢い愚か陽気陰気
強気弱気短気高慢…
[wait][clear][color(yellow)]イゴール[color(white)]
各悪魔が、この中のいずれか１個、又は複数
持っております。
[wait][clear][color(yellow)]イゴール[color(white)]
持っている「個性」の組み合わせによって、
コンタクトの時の反応が全然異なりますぞ。
[wait][clear][color(yellow)]イゴール[color(white)]
コンタクトを行った事が無い悪魔の「個性」は
知ることは出来ませんが、
一度でもコンタクトすれば判るようになります。
[wait][clear][color(yellow)]イゴール[color(white)]
色々試されてご自分の目でお確かめ下さいませ…
[wait][clear][end]",""
"msg_37","[color(yellow)]イゴール[color(white)]
では、更なるタロットを手に入れるまで、
しばしのお別れですな。[wait][clear][end]",""
"msg_38","[color(yellow)]ベラドンナ[color(white)]
人の心は振り子のようなもの～𝅘𝅥𝅮
強い想いをぶつけると～𝅘𝅥𝅮相手の気持ちが揺れ動き～𝅘𝅥𝅮
こちらへ想いを返すこともあるというものです～𝅘𝅥𝅮
[wait][clear][end]",""
"msg_39","[color(yellow)]ナナシ[color(white)]
自分が「感じた」ことを疑う必要はない。
目に見えた、耳で聞こえたという出来事に嘘はない。
[wait][clear][color(yellow)]ナナシ[color(white)]
だが、その存在が本物かどうかはわからない。
お前が聞いているピアノの音は、
この俺が弾いた物という確たる証拠はないだろう？
[wait][clear][end]",""
"msg_40","[color(yellow)]悪魔絵師[color(white)]
僕は悪魔絵師。
人の内に住まう、神と悪魔を描く絵師。
どうぞよろしく。
[sync][wait][clear][end]",""
"msg_41","[color(yellow)]悪魔絵師[color(white)]
タロットは心の雛形だ。心が人の運命を回す。
さて、何か描いて欲しいのかな？
[end_choice][clear][end]",""
"msg_41_Choice1","タロット作成依頼",""
"msg_41_Choice2","話す",""
"msg_41_Choice3","やめる","그만둔다"
"msg_41_Choice4","ベルベットルームから出る",""
"msg_42","[color(yellow)]悪魔絵師[color(white)]
他に、何かあるかな？
[end_choice][clear][end]",""
"msg_42_Choice1","タロット作成依頼",""
"msg_42_Choice2","話す",""
"msg_42_Choice3","やめる","그만둔다"
"msg_42_Choice4","ベルベットルームから出る","벨벳 룸에서 나간다"
"msg_43","[color(yellow)]悪魔絵師[color(white)]
さて、何について語ろうか。
[end_choice][clear][end]",""
"msg_43_Choice1","世間話を聞く","잡담을 한다"
"msg_43_Choice2","カード作成について聞く",""
"msg_43_Choice3","[if_all(EBIT_SINARIOFF)]非表示項目","[if_all(EBIT_SINARIOFF)]비표시 항목"
"msg_44","[color(yellow)]悪魔絵師[color(white)]
僕は、己が心情を絵で語る。
あまり喋りは得意じゃないんだが…
君となら気が合いそうだ。
[sync][wait][clear][end]",""
"msg_45","[color(yellow)]悪魔絵師[color(white)]
僕は時たま考える。
現実…いわゆる僕らにとっての世界というやつは、
本当に一つしかないのか、否かとね。
[sync][wait][clear][end]",""
"msg_46","[color(yellow)]悪魔絵師[color(white)]
自分の中には、もう一人別な自分が存在する。
その人格は、この僕を見て、何と言うだろう…
フフ…きっと、腹を抱えて笑うんだろうな。
[sync][wait][clear][end]",""
"msg_47","[color(yellow)]悪魔絵師[color(white)]
同じ、普遍的無意識から生じたペルソナであっても
扱える者と、扱えない者が存在する。
所詮、人の心はままならないか…
[sync][wait][clear][end]",""
"msg_48","[color(yellow)]悪魔絵師[color(white)]
ここにいる連中は死を知らない。
僕も、そんな物は、とうに忘れてしまった。
いつか、それを後悔する日が来るのだろうか…
[sync][wait][clear][end]",""
"msg_49","[color(yellow)]悪魔絵師[color(white)]
ここに来て、一番良かったと思えるのは、
現世の人々の心が、手に取るように分かる事だ。
それが荒んでいく様子も…実に良く分かる。
[sync][wait][clear][end]",""
"msg_50","[color(yellow)]悪魔絵師[color(white)]
現世で何かあったのか？
人の心の乱れは、このキャンバスさえ乱すんだ。
結局…僕は現世の住人なのかも知れないな…
[sync][wait][clear][end]",""
"msg_51","[color(yellow)]悪魔絵師[color(white)]
色々と、飛び回っているようだな。
…その力でしか解決できないこともあるだろう。
[wait][clear][color(yellow)]悪魔絵師[color(white)]
情けは人の為ならず…その内良い事になって帰ってくるさ。
[wait][clear][end]",""
"msg_52","[color(yellow)]悪魔絵師[color(white)]
それで、何が聞きたいのかな？
[end_choice][clear][end]",""
"msg_52_Choice1","フリータロット","프리 타로"
"msg_52_Choice2","入手するには",""
"msg_52_Choice3","効率の良い使い方",""
"msg_53","[color(yellow)]悪魔絵師[color(white)]
フリータロットは、何も描かれていない特殊な
タロットカードなんだ。
[wait][clear][color(yellow)]悪魔絵師[color(white)]
どんなタロットカードにも変化させることが
できる不思議なカードさ。
[wait][clear][color(yellow)]悪魔絵師[color(white)]
僕なら、フリータロットに絵を描き、
いろんなタロットカードを作ることができる。
[wait][clear][color(yellow)]悪魔絵師[color(white)]
フリータロットを手に入れたら、
僕の所へ持ってくるといい。
[wait][clear][end]",""
"msg_54","[color(yellow)]悪魔絵師[color(white)]
どんな悪魔も、必ずフリータロットを持っている。
でも、普通の交渉ではもらえないんだ。
フリータロットは、悪魔にとっても貴重なものだからね。
[wait][clear][color(yellow)]悪魔絵師[color(white)]
フリータロットをもらうには、
悪魔から特別な信頼を得なければならない。
ま、そんなところは人間も悪魔も同じなのさ。
[wait][clear][end]",""
"msg_55","[color(yellow)]悪魔絵師[color(white)]
ペルソナを召喚するには、同じ種族の悪魔から
タロットカードを手に入れればいいのだけど…
[wait][clear][color(yellow)]悪魔絵師[color(white)]
困ったことに、悪魔として出現しない種族の
ペルソナもいるんだ。
[wait][clear][color(yellow)]悪魔絵師[color(white)]
こういう特別な種族のペルソナを召喚するには
どうしたらいいか？
こんな時に役に立つのがフリータロットさ。
[wait][clear][color(yellow)]悪魔絵師[color(white)]
枚数の補助、といった使い方もあるけど、
できるだけよく考えて使ってほしい。
[wait][clear][end]",""
"msg_56","[color(yellow)]悪魔絵師[color(white)]
僕はいつでもここにいる。
また気が向いたら立ち寄るといい。
ここでは、時間は意味を成さないからな。[sync][wait][clear][end]",""
"msg_57","[color(yellow)]悪魔絵師[color(white)]
これで良いかな？
[end_choice][clear][end]",""
"msg_57_Choice1","はい","네"
"msg_57_Choice2","いいえ","아니오"
"msg_58","[color(yellow)]イゴール[color(white)]
このペルソナでよろしいですかな？
[end_choice][clear][end]",""
"msg_58_Choice1","はい","네"
"msg_58_Choice2","いいえ","아니오"
"msg_59","[color(yellow)]イゴール[color(white)]
降魔しているペルソナの変異はできませんぞ。
[wait][clear][end]",""
"msg_60","[color(yellow)]イゴール[color(white)]
このペルソナでよろしいですかな？
[end_choice][clear][end]",""
"msg_60_Choice1","はい","네"
"msg_60_Choice2","いいえ","아니오"
"msg_61","[color(yellow)]イゴール[color(white)]
おや、既に同じペルソナがいるようですな。
[wait][clear][end]",""
"msg_62","[color(yellow)]イゴール[color(white)]
このペルソナを本当に消してよろしいですかな？
[end_choice][clear][end]",""
"msg_62_Choice1","はい","네"
"msg_62_Choice2","いいえ","아니오"
"msg_63","[color(yellow)]イゴール[color(white)]
呼び覚まされたる古き心のカタチ、
[color(gray_inv)][var(msg_var_0)][color(white)]を解き放つ時が来ましたか…
[wait][clear][color(yellow)]イゴール[color(white)]
ならば共に戦いしその別なる心
[color(green)][var(msg_var_1)][color(white)]に替えて、
あなたに返しましょうかな…
[wait][clear][end]",""
"msg_64","[color(green)]舞耶達は、[var(msg_var_1)][var(msg_var_2)]を
手に入れた。[wait][clear][end]",""
"msg_65","[color(yellow)]イゴール[color(white)]
このペルソナを呼び出すには、
まだ貴方方のレベルが足りないようですな…
[wait][clear][end]",""
"msg_66","[color(yellow)]イゴール[color(white)]
同じペルソナを既にお持ちですぞ。
[wait][clear][end]",""
"msg_67","[color(yellow)]イゴール[color(white)]
同じペルソナをお預かりしておりますぞ。
[wait][clear][end]",""
"msg_68","[color(yellow)]イゴール[color(white)]
これ以上ペルソナを預かれませんな。
[wait][clear][end]",""
"msg_69","[color(yellow)]イゴール[color(white)]
このペルソナを呼び出す為に必要な
「タロットカード」が足りませんな。
[wait][clear][end]",""
"msg_70","[color(yellow)]イゴール[color(white)]
このペルソナを呼び出す為に必要な
「マテリアルカード」が足りませんな。
[wait][clear][end]",""
